cik,year
0001217234,2017
0001217234,2018
0001217234,2019
0001217234,2020
0001217234,2021
0001457543,2007
0001457543,2008
0001457543,2009
0001457543,2010
0001457543,2011
0001457543,2012
0001457543,2013
0001457543,2014
0000790051,2010
0000790051,2011
0000790051,2012
0000790051,2013
0000790051,2014
0000790051,2015
0000790051,2016
0000017843,2012
0000017843,2013
0000017843,2014
0000017843,2015
0000017843,2016
0000017843,2017
0000017843,2018
0000809248,2015
0000809248,2016
0000809248,2017
0000809248,2018
0000809248,2019
0000809248,2020
0000809248,2021
0001333835,2016
0001333835,2017
0001333835,2018
0001333835,2019
0001333835,2020
0001333835,2021
0001333835,2022
0000864559,2008
0000864559,2009
0000864559,2010
0000864559,2011
0000864559,2012
0000864559,2013
0000864559,2014
0000807884,2011
0000807884,2012
0000807884,2013
0000807884,2014
0000807884,2015
0001311538,2008
0001311538,2009
0001311538,2010
0001311538,2011
0001311538,2012
0001311538,2013
0001311538,2014
0001311538,2015
0001311538,2016
0001311538,2017
0001311538,2018
0001311538,2019
0001596783,2012
0001596783,2013
0001596783,2014
0001596783,2015
0001596783,2016
0001596783,2017
0001596783,2018
0001596783,2019
0001596783,2020
0001596783,2021
0001369568,2013
0001369568,2014
0001369568,2015
0001369568,2016
0001369568,2017
0001369568,2018
0001369568,2019
0001369568,2020
0001369568,2021
0001369568,2022
0001175609,2006
0001175609,2007
0001175609,2008
0001175609,2009
0001175609,2010
0001175609,2011
0001175609,2012
0001175609,2013
0001175609,2014
0001175609,2015
0001175609,2016
0001175609,2017
0001603454,2015
0001603454,2016
0001603454,2017
0001603454,2018
0001603454,2019
0001603454,2020
0001603454,2021
0000744218,2013
0000744218,2014
0000744218,2015
0000744218,2016
0000744218,2017
0000744218,2018
0000744218,2019
0000744218,2020
0000744218,2021
0001279704,2013
0001279704,2014
0001279704,2015
0001279704,2016
0001279704,2017
0001279704,2018
0001279704,2019
0001279704,2020
0001279704,2021
0001279704,2022
0001378624,2013
0001378624,2014
0001378624,2015
0001378624,2016
0001378624,2017
0001378624,2018
0001378624,2019
0001341766,2014
0001341766,2015
0001341766,2016
0001341766,2017
0001341766,2018
0001341766,2019
0001341766,2020
0001065059,2009
0001065059,2010
0001065059,2011
0001065059,2012
0001065059,2013
0001065059,2014
0001065059,2015
0001037760,2008
0001037760,2009
0001037760,2010
0001037760,2011
0001037760,2012
0001037760,2013
0001037760,2014
0001037760,2015
0001534120,2013
0001534120,2014
0001534120,2015
0001534120,2016
0001534120,2017
0001534120,2018
0001534120,2019
0001534120,2020
0001534120,2021
0001534120,2022
0001020214,2016
0001020214,2017
0001020214,2018
0001020214,2019
0001020214,2020
0001020214,2021
0001020214,2022
0001723089,2018
0001723089,2019
0001723089,2020
0001723089,2021
0001723089,2022
0000892553,2018
0000892553,2019
0000892553,2020
0000892553,2021
0000892553,2022
0000830524,2014
0000830524,2015
0000830524,2016
0000830524,2017
0000830524,2018
0000830524,2019
0000830524,2020
0000830524,2021
0000830524,2022
0000215419,2008
0000215419,2009
0000215419,2010
0000215419,2011
0000215419,2012
0000215419,2013
0000215419,2014
0000215419,2015
0001517175,2009
0001517175,2010
0001517175,2011
0001517175,2012
0001517175,2013
0001517175,2014
0001517175,2015
0001092662,2012
0001092662,2013
0001092662,2014
0001092662,2015
0001092662,2016
0001092662,2017
0001092662,2018
0001092662,2019
0001092662,2020
0001092662,2021
0001340652,2013
0001340652,2014
0001340652,2015
0001340652,2016
0001340652,2017
0001340652,2018
0001340652,2019
0001340652,2020
0001340652,2021
0001627223,2014
0001627223,2015
0001627223,2016
0001627223,2017
0001627223,2018
0001627223,2019
0001627223,2020
0001091862,2009
0001091862,2010
0001091862,2011
0001091862,2012
0001091862,2013
0001091862,2014
0001091862,2015
0001383650,2014
0001383650,2015
0001383650,2016
0001383650,2017
0001383650,2018
0001383650,2019
0001383650,2020
0001117480,2015
0001117480,2016
0001117480,2017
0001117480,2018
0001117480,2019
0001117480,2020
0001117480,2021
0001117480,2022
0001435049,2019
0001435049,2020
0001435049,2021
0001435049,2022
0001058090,2015
0001058090,2016
0001058090,2017
0001058090,2018
0001058090,2019
0001058090,2020
0001058090,2021
0001386570,2015
0001386570,2016
0001386570,2017
0001386570,2018
0001386570,2019
0001386570,2020
0001386570,2021
0000313927,2014
0000313927,2015
0000313927,2016
0000313927,2017
0000313927,2018
0000313927,2019
0000313927,2020
0000020232,2006
0000020232,2007
0000020232,2008
0000020232,2009
0000020232,2010
0000020232,2011
0000020232,2012
0000020232,2013
0001610618,2015
0001610618,2016
0001610618,2017
0001610618,2018
0001610618,2019
0001610618,2020
0001610618,2021
0001610618,2022
0000936395,2007
0000936395,2008
0000936395,2009
0000936395,2010
0000936395,2011
0000936395,2012
0000936395,2013
0000936395,2014
0000936395,2015
0000936395,2016
0000936395,2017
0000936395,2018
0000936395,2019
0000936395,2020
0000936395,2021
0000936395,2022
0001091883,2018
0001091883,2019
0001091883,2020
0001091883,2021
0001091883,2022
0000020740,2006
0000020740,2007
0000020740,2008
0000020740,2009
0000020740,2010
0000913277,2010
0000913277,2011
0000913277,2012
0000913277,2013
0000913277,2014
0000796505,2009
0000796505,2010
0000796505,2011
0000796505,2012
0000796505,2013
0000796505,2014
0000796505,2015
0001539029,2015
0001539029,2016
0001539029,2017
0001539029,2018
0001539029,2019
0001539029,2020
0001539029,2021
0000840715,2009
0000840715,2010
0000840715,2011
0000840715,2012
0000840715,2013
0000840715,2014
0000840715,2015
0001441236,2011
0001441236,2012
0001441236,2013
0001441236,2014
0001441236,2015
0001441236,2016
0001441236,2017
0001466301,2015
0001466301,2016
0001466301,2017
0001466301,2018
0001466301,2019
0001466301,2020
0001466301,2021
0000030828,2006
0000030828,2007
0000030828,2008
0000030828,2009
0000030828,2010
0000030828,2011
0000030828,2012
0000030828,2013
0001334325,2020
0001334325,2021
0001334325,2022
0001200375,2008
0001200375,2009
0001200375,2010
0001200375,2011
0001200375,2012
0001200375,2013
0001200375,2014
0001200375,2015
0001200375,2016
0001200375,2017
0001200375,2018
0001200375,2019
0001200375,2020
0001200375,2021
0001007019,2009
0001007019,2010
0001007019,2011
0001007019,2012
0001007019,2013
0001007019,2014
0001007019,2015
0000851205,2006
0000851205,2007
0000851205,2008
0000851205,2009
0000851205,2010
0000851205,2011
0000851205,2012
0000851205,2013
0000851205,2014
0000851205,2015
0000851205,2016
0000851205,2017
0000851205,2018
0000851205,2019
0000851205,2020
0000851205,2021
0000021510,2007
0000021510,2008
0000021510,2009
0000021510,2010
0000021510,2011
0000021510,2012
0000021510,2013
0000021510,2014
0000021510,2015
0000021510,2016
0000021510,2017
0000021510,2018
0000021510,2019
0000021510,2020
0000021510,2021
0001512762,2013
0001512762,2014
0001512762,2015
0001512762,2016
0001512762,2017
0001512762,2018
0001512762,2019
0001512762,2020
0001512762,2021
0001512762,2022
0000021535,2012
0000021535,2013
0000021535,2014
0000021535,2015
0000021535,2016
0000021535,2017
0000021535,2018
0000021535,2019
0000021535,2020
0000021535,2021
0001420800,2008
0001420800,2009
0001420800,2010
0001420800,2011
0001420800,2012
0001420800,2013
0001420800,2014
0001267565,2015
0001267565,2016
0001267565,2017
0001267565,2018
0001267565,2019
0001267565,2020
0001267565,2021
0001290900,2011
0001290900,2012
0001290900,2013
0001290900,2014
0001290900,2015
0001290900,2016
0001290900,2017
0001517228,2016
0001517228,2017
0001517228,2018
0001517228,2019
0001517228,2020
0001517228,2021
0001517228,2022
0001345126,2015
0001345126,2016
0001345126,2017
0001345126,2018
0001345126,2019
0001345126,2020
0001345126,2021
0001345126,2022
0000023197,2009
0000023197,2010
0000023197,2011
0000023197,2012
0000023197,2013
0000023197,2014
0000023197,2015
0001367920,2015
0001367920,2016
0001367920,2017
0001367920,2018
0001367920,2019
0001367920,2020
0001367920,2021
0001305773,2016
0001305773,2017
0001305773,2018
0001305773,2019
0001305773,2020
0001305773,2021
0001305773,2022
0000816956,2006
0000816956,2007
0000816956,2008
0000816956,2009
0000816956,2010
0001434418,2016
0001434418,2017
0001434418,2018
0001434418,2019
0001434418,2020
0001259515,2016
0001259515,2017
0001259515,2018
0001320461,2012
0001320461,2013
0001320461,2014
0001320461,2015
0001320461,2016
0001320461,2017
0001320461,2018
0000900075,2011
0000900075,2012
0000900075,2013
0000900075,2014
0000900075,2015
0000900075,2016
0000900075,2017
0000900075,2018
0000900075,2019
0000900075,2020
0000900075,2021
0000900075,2022
0001595097,2013
0001595097,2014
0001595097,2015
0001595097,2016
0001595097,2017
0001595097,2018
0001595097,2019
0001595097,2020
0001595097,2021
0001088856,2007
0001088856,2008
0001088856,2009
0001088856,2010
0001088856,2011
0001088856,2012
0001088856,2013
0001088856,2014
0001088856,2015
0001088856,2016
0001088856,2017
0001088856,2018
0001088856,2019
0001088856,2020
0001088856,2021
0001088856,2022
0001318084,2009
0001318084,2010
0001318084,2011
0001318084,2012
0001318084,2013
0001318084,2014
0001318084,2015
0001026655,2019
0001026655,2020
0001026655,2021
0001528557,2014
0001528557,2015
0001528557,2016
0001528557,2017
0001528557,2018
0001594337,2012
0001594337,2013
0001594337,2014
0001594337,2015
0001594337,2016
0001594337,2017
0001410098,2013
0001410098,2014
0001410098,2015
0001410098,2016
0001410098,2017
0001410098,2018
0001410098,2019
0001410098,2020
0001410098,2021
0001145404,2008
0001145404,2009
0001145404,2010
0001145404,2011
0001145404,2012
0001626971,2014
0001626971,2015
0001626971,2016
0001626971,2017
0001626971,2018
0001626971,2019
0001626971,2020
0001626971,2021
0001626971,2022
0001171014,2013
0001171014,2014
0001171014,2015
0001752836,2017
0001752836,2018
0001752836,2019
0001752836,2020
0001752836,2021
0000892222,2008
0000892222,2009
0000892222,2010
0000892222,2011
0000892222,2012
0000892222,2013
0000892222,2014
0000949158,2010
0000949158,2011
0000949158,2012
0000949158,2013
0000949158,2014
0000949158,2016
0000949158,2017
0000949158,2018
0001658247,2016
0001658247,2017
0001658247,2018
0001658247,2019
0001658247,2020
0001658247,2021
0001658247,2022
0000784199,2008
0000784199,2009
0000784199,2010
0000784199,2011
0000784199,2012
0000784199,2013
0000784199,2014
0000784199,2016
0000784199,2017
0000784199,2018
0000784199,2019
0000784199,2020
0000784199,2021
0000784199,2022
0000026076,2011
0000026076,2012
0000026076,2013
0000026076,2014
0000026076,2015
0000026076,2016
0000026076,2017
0000026076,2018
0000026076,2019
0000026076,2020
0001645460,2015
0001645460,2016
0001645460,2017
0001645460,2018
0001645460,2019
0001645460,2020
0001645460,2021
0001645460,2022
0001628945,2019
0001628945,2020
0001628945,2021
0001628945,2022
0001087294,2008
0001087294,2009
0001087294,2010
0001087294,2011
0001087294,2012
0001087294,2013
0001087294,2014
0001087294,2015
0001087294,2016
0001087294,2017
0001087294,2018
0000026324,2007
0000026324,2008
0000026324,2009
0000026324,2010
0000026324,2011
0000026324,2012
0000026324,2013
0000026324,2014
0000026324,2015
0000026324,2016
0000026324,2017
0000026324,2018
0000026324,2019
0000026324,2020
0000026324,2021
0000026324,2022
0001162461,2008
0001162461,2009
0001162461,2010
0001162461,2011
0001162461,2012
0001162461,2013
0001162461,2014
0001162461,2016
0001162461,2017
0001162461,2018
0001162461,2019
0001162461,2020
0001162461,2021
0001162461,2022
0000768408,2013
0000768408,2014
0000768408,2015
0000768408,2016
0000768408,2017
0000768408,2018
0000768408,2019
0000768408,2020
0000768408,2021
0000060876,2010
0000060876,2011
0000897067,2010
0000897067,2011
0000897067,2012
0001042074,2014
0001042074,2015
0001042074,2016
0001042074,2017
0001042074,2018
0001042074,2019
0001042074,2020
0001042074,2021
0001042074,2022
0000791915,2007
0000791915,2008
0000791915,2009
0000791915,2010
0000791915,2011
0000791915,2012
0000791915,2013
0001061983,2015
0001061983,2016
0001061983,2017
0001061983,2018
0001061983,2019
0001061983,2020
0001061983,2021
0001175151,2014
0001175151,2015
0001175151,2016
0001175151,2017
0001175151,2018
0001175151,2019
0001175151,2020
0001175151,2021
0001175151,2022
0001501989,2014
0001501989,2015
0001501989,2016
0001501989,2017
0001501989,2018
0001501989,2019
0001501989,2020
0001501989,2021
0000034067,2010
0000034067,2011
0000034067,2012
0000034067,2013
0000034067,2014
0000034067,2016
0000034067,2017
0000034067,2018
0000034067,2019
0000034067,2020
0000034067,2021
0000034067,2022
0000915778,2008
0000915778,2009
0000915778,2010
0000915778,2011
0000915778,2012
0000915778,2013
0000915778,2014
0000915778,2015
0000915778,2016
0000915778,2017
0000916540,2006
0000916540,2007
0000916540,2008
0000916540,2009
0000916540,2010
0000916540,2011
0000916540,2012
0000916540,2013
0000916540,2014
0000916540,2015
0000916540,2016
0000916540,2017
0000916540,2018
0000916540,2019
0000916540,2020
0000916540,2021
0000916540,2022
0001654151,2015
0001654151,2016
0001654151,2017
0001654151,2018
0001654151,2019
0001654151,2020
0001654151,2021
0001654151,2022
0001415301,2011
0001415301,2012
0001415301,2013
0001415301,2014
0001415301,2015
0001415301,2016
0001415301,2017
0001571996,2015
0001571996,2016
0001571996,2017
0001571996,2018
0001571996,2019
0001571996,2020
0001571996,2021
0001571996,2022
0001107332,2007
0001107332,2008
0001107332,2009
0001107332,2010
0001107332,2011
0001107332,2012
0001107332,2013
0001714899,2015
0001714899,2016
0001714899,2017
0001714899,2018
0001714899,2019
0001714899,2020
0001714899,2021
0000852772,2009
0000852772,2010
0000852772,2011
0000852772,2012
0000852772,2013
0000852772,2014
0000852772,2015
0000818479,2016
0000818479,2017
0000818479,2018
0000818479,2019
0000818479,2020
0000818479,2021
0000818479,2022
0000892160,2008
0000892160,2009
0000892160,2010
0000892160,2011
0000892160,2012
0000892160,2013
0000892160,2014
0000892160,2015
0001557883,2013
0001557883,2014
0001557883,2015
0001557883,2016
0001557883,2017
0001557883,2018
0001093557,2008
0001093557,2009
0001093557,2010
0001093557,2011
0001093557,2012
0001093557,2013
0001093557,2014
0001093557,2015
0001093557,2016
0001093557,2017
0001093557,2018
0001093557,2019
0001093557,2020
0001093557,2021
0001093557,2022
0001320947,2009
0001320947,2010
0001320947,2011
0001320947,2012
0001320947,2013
0001320947,2014
0001320947,2015
0001399529,2014
0001399529,2015
0001399529,2016
0001399529,2017
0001399529,2018
0001399529,2019
0001399529,2020
0000854775,2016
0000854775,2017
0000854775,2018
0000854775,2019
0000854775,2020
0000854775,2021
0000854775,2022
0000029002,2008
0000029002,2009
0000029002,2010
0000029002,2011
0000029002,2012
0000029002,2013
0000029002,2014
0001610092,2016
0001610092,2017
0001610092,2018
0001394156,2010
0001394156,2011
0001394156,2012
0001394156,2013
0001394156,2014
0001394156,2015
0001394156,2016
0000029534,2006
0000029534,2007
0000029534,2008
0000029534,2009
0000029534,2010
0000029534,2011
0000029534,2012
0001381531,2011
0001381531,2012
0001381531,2013
0001381531,2014
0001381531,2015
0001381531,2016
0001381531,2017
0000029644,2007
0000029644,2008
0000029644,2009
0000029644,2010
0000029644,2011
0000029644,2012
0000029644,2013
0000029644,2014
0000029644,2015
0000029644,2016
0000029644,2017
0000029644,2018
0000029644,2019
0000029644,2020
0000029644,2021
0000029644,2022
0000868780,2009
0000868780,2010
0000868780,2011
0000868780,2012
0000868780,2013
0000868780,2014
0000868780,2015
0001042783,2010
0001042783,2011
0001042783,2012
0001042783,2013
0001042783,2014
0001287213,2012
0001287213,2013
0001287213,2014
0001287213,2015
0001287213,2016
0001287213,2017
0001287213,2018
0000030305,2009
0000030305,2010
0000030305,2011
0000030305,2012
0000030305,2013
0000030305,2014
0000030305,2015
0000030305,2016
0000030305,2017
0000030305,2018
0000030305,2019
0000030305,2020
0000030305,2021
0000030305,2022
0001666700,2015
0001666700,2016
0001666700,2017
0001666700,2018
0001666700,2019
0001666700,2020
0001666700,2021
0000907562,2008
0000907562,2009
0000907562,2010
0000907562,2011
0000907562,2012
0000907562,2013
0000907562,2014
0000720875,2020
0000720875,2021
0000720875,2022
0001029142,2008
0001029142,2009
0001029142,2010
0001029142,2011
0001029142,2012
0001029142,2013
0001029142,2014
0001029142,2015
0001029142,2016
0001029142,2017
0001029142,2018
0001029142,2019
0001029142,2020
0001029142,2021
0001029142,2022
0001600033,2014
0001600033,2015
0001600033,2016
0001600033,2017
0001600033,2018
0001600033,2020
0001600033,2021
0001600033,2022
0001719395,2020
0001719395,2021
0001719395,2022
0000031235,2011
0000031235,2012
0000031235,2013
0000031235,2014
0000031235,2015
0000031235,2016
0000031235,2017
0000031235,2018
0000031235,2019
0000031235,2020
0000031235,2021
0000031235,2022
0000031347,2008
0000031347,2009
0000031347,2010
0000031347,2011
0000031347,2012
0000031347,2013
0000031347,2014
0001537951,2010
0001537951,2011
0001537951,2012
0001731831,2016
0001731831,2017
0001731831,2018
0001731831,2019
0001305253,2015
0001305253,2016
0001305253,2017
0001305253,2018
0001305253,2019
0001305253,2020
0001305253,2021
0001305253,2022
0001785173,2018
0001785173,2019
0001785173,2020
0001785173,2021
0001785173,2022
0000914398,2009
0000914398,2010
0000914398,2011
0000914398,2012
0000914398,2013
0000914398,2014
0000726514,2009
0000726514,2010
0000726514,2011
0000726514,2012
0000726514,2013
0000726514,2014
0000726514,2015
0000726514,2016
0000726514,2017
0000726514,2018
0000867374,2010
0000867374,2011
0000867374,2012
0000867374,2013
0000867374,2014
0001590714,2015
0001590714,2016
0001590714,2017
0001590714,2018
0001590714,2019
0001590714,2020
0001590714,2021
0001053369,2013
0001053369,2014
0001053369,2015
0001053369,2016
0001053369,2017
0001053369,2018
0001053369,2019
0001053369,2020
0001053369,2021
0001053369,2022
0001046995,2006
0001046995,2007
0001046995,2008
0001046995,2009
0001046995,2010
0001046995,2011
0001046995,2012
0001367644,2008
0001367644,2009
0001367644,2010
0001367644,2011
0001367644,2012
0001367644,2013
0001367644,2014
0001367644,2015
0001367644,2016
0001367644,2017
0001367644,2018
0001367644,2019
0000032621,2009
0000032621,2010
0000032621,2011
0000032621,2012
0000032621,2013
0000032621,2014
0000032621,2015
0000032621,2016
0000350917,2012
0000350917,2013
0000350917,2014
0001177648,2013
0001177648,2014
0001177648,2015
0001177648,2016
0001177648,2017
0001177648,2018
0001177648,2019
0001177648,2020
0001177648,2021
0001177648,2022
0000032878,2008
0000032878,2009
0000032878,2010
0000032878,2011
0001235007,2012
0001235007,2013
0001235007,2014
0001235007,2015
0001235007,2016
0001235007,2017
0001421517,2008
0001421517,2009
0001421517,2010
0001421517,2011
0001421517,2012
0001421517,2013
0001421517,2014
0001681682,2018
0001681682,2019
0001681682,2020
0001681682,2021
0001681682,2022
0001289308,2006
0001289308,2007
0001289308,2008
0001289308,2009
0001289308,2010
0001289308,2011
0001289308,2012
0001289308,2013
0001289308,2014
0001289308,2015
0001289308,2016
0001289308,2017
0001289308,2018
0001289308,2019
0001289308,2020
0001289308,2021
0001289308,2022
0000006955,2006
0000006955,2007
0000006955,2008
0000006955,2009
0000006955,2010
0000006955,2011
0000006955,2012
0000006955,2013
0000006955,2014
0000006955,2015
0000006955,2016
0000006955,2017
0000006955,2018
0000006955,2019
0000006955,2020
0000006955,2021
0000006955,2022
0001463101,2010
0001463101,2011
0001463101,2012
0001463101,2013
0001463101,2014
0001463101,2015
0001463101,2016
0001463101,2017
0001463101,2018
0001463101,2019
0001463101,2020
0001463101,2021
0001463101,2022
0001227930,2008
0001227930,2009
0001227930,2010
0001227930,2011
0001227930,2012
0001227930,2013
0001227930,2014
0000727510,2008
0000727510,2009
0000727510,2010
0000727510,2011
0000727510,2012
0000727510,2013
0000727510,2014
0000727510,2015
0000727510,2016
0000727510,2017
0000727510,2018
0000727510,2019
0000727510,2020
0000727510,2021
0000727510,2022
0000316253,2018
0000316253,2019
0000316253,2020
0000316253,2021
0000316253,2022
0001022408,2009
0001022408,2010
0001022408,2011
0001022408,2012
0001022408,2013
0001022408,2014
0001022408,2015
0001022408,2016
0001022408,2017
0001022408,2018
0001022408,2019
0001022408,2020
0001022408,2021
0001022408,2022
0001571498,2012
0001571498,2013
0001571498,2014
0001571498,2015
0001571498,2016
0001571498,2017
0001571498,2018
0001571498,2019
0001571498,2020
0001571498,2021
0000033488,2010
0000033488,2011
0000033488,2012
0000033488,2013
0000033488,2014
0000862668,2007
0000862668,2008
0000862668,2009
0000862668,2010
0000862668,2011
0000862668,2012
0000862668,2013
0000866706,2008
0000866706,2009
0000866706,2010
0000866706,2011
0000866706,2012
0000866706,2013
0000866706,2014
0000866706,2015
0000866706,2016
0000866706,2017
0001434868,2016
0001434868,2017
0001434868,2018
0001434868,2019
0001434868,2020
0001434868,2021
0001434868,2022
0000033619,2007
0000033619,2008
0000033619,2009
0000033619,2010
0000033619,2011
0000033619,2012
0000033619,2013
0000033619,2014
0000033619,2015
0000033619,2016
0000033619,2017
0000033619,2018
0001570562,2016
0001570562,2017
0001570562,2018
0001570562,2019
0001570562,2020
0001570562,2021
0001570562,2022
0000753568,2009
0000753568,2010
0000753568,2011
0000753568,2012
0000753568,2013
0000753568,2014
0000753568,2015
0000913165,2008
0000913165,2009
0000913165,2010
0000913165,2011
0000913165,2012
0000913165,2013
0000913165,2014
0000913165,2015
0000913165,2016
0001274737,2018
0001274737,2019
0001274737,2020
0001274737,2021
0001274737,2022
0000939767,2012
0000939767,2013
0000939767,2014
0000939767,2015
0000939767,2016
0000939767,2017
0000939767,2018
0000939767,2019
0001524471,2011
0001524471,2012
0001524471,2013
0001524471,2014
0001078271,2010
0001078271,2011
0001078271,2012
0001078271,2013
0001078271,2014
0001078271,2015
0001078271,2016
0001078271,2017
0001078271,2018
0001078271,2019
0001078271,2020
0001078271,2021
0001078271,2022
0000876523,2011
0000876523,2012
0000876523,2013
0000876523,2014
0000876523,2015
0000876523,2016
0000876523,2017
0000876523,2018
0001314102,2014
0001314102,2015
0001314102,2016
0001314102,2017
0001314102,2018
0001314102,2019
0001314102,2020
0001314102,2021
0000914329,2006
0000914329,2007
0000914329,2008
0000914329,2009
0000914329,2010
0000914329,2011
0000914329,2012
0000914329,2013
0000914329,2014
0000914329,2015
0000354908,2010
0000354908,2011
0000354908,2012
0000354908,2013
0000354908,2014
0000354908,2015
0000354908,2016
0000354908,2017
0000354908,2018
0000354908,2019
0000354908,2020
0001828161,2020
0001828161,2021
0001828161,2022
0001555492,2012
0001555492,2013
0001555492,2014
0001555492,2015
0000917491,2007
0000917491,2008
0000917491,2009
0000917491,2010
0000917491,2011
0000917491,2012
0000917491,2013
0000917491,2014
0000917491,2015
0000917491,2016
0000917491,2017
0000917491,2018
0000917491,2019
0000917491,2020
0000917491,2021
0001434316,2013
0001434316,2014
0001434316,2015
0001434316,2016
0001434316,2017
0001434316,2018
0001434316,2019
0001434316,2020
0001434316,2021
0001434316,2022
0000921299,2014
0000921299,2015
0000921299,2016
0000921299,2017
0000921299,2018
0000921299,2019
0000921299,2020
0000921299,2021
0000921299,2022
0001274494,2006
0001274494,2007
0001274494,2008
0001274494,2009
0001274494,2010
0000840489,2010
0000840489,2011
0000840489,2012
0000840489,2013
0000840489,2014
0000840489,2015
0000840489,2016
0000840489,2017
0000840489,2018
0001447599,2015
0001447599,2016
0001447599,2017
0001447599,2018
0001447599,2019
0001175505,2012
0001175505,2013
0001175505,2014
0001175505,2015
0001175505,2016
0001175505,2017
0001175505,2018
0001175505,2019
0001175505,2020
0000012040,2012
0000012040,2013
0000012040,2014
0000012040,2015
0000012040,2016
0000012040,2017
0000012040,2018
0001419600,2013
0001419600,2014
0001419600,2015
0001419600,2016
0001419600,2017
0001419600,2018
0001419600,2019
0001419600,2020
0000928054,2008
0000928054,2009
0000928054,2010
0000928054,2011
0000928054,2012
0000928054,2013
0000928054,2014
0000928054,2016
0000928054,2017
0000928054,2018
0000928054,2019
0000928054,2020
0000928054,2021
0000928054,2022
0001162194,2016
0001162194,2017
0001162194,2018
0001162194,2019
0001162194,2020
0001162194,2021
0001162194,2022
0001590418,2018
0001590418,2019
0001590418,2020
0001590418,2021
0001590418,2022
0000038074,2006
0000038074,2007
0000038074,2008
0000038074,2009
0000038074,2010
0000038074,2011
0000038074,2012
0000038074,2013
0000038074,2014
0001039399,2008
0001039399,2009
0001039399,2010
0001039399,2011
0001039399,2012
0001039399,2013
0001039399,2014
0001039399,2015
0001039399,2016
0001039399,2017
0001039399,2018
0001039399,2019
0001039399,2020
0001039399,2021
0001519751,2015
0001519751,2016
0001519751,2017
0001519751,2018
0001519751,2019
0001519751,2020
0001519751,2021
0001519751,2022
0001667633,2016
0001667633,2017
0001667633,2018
0001667633,2019
0000883569,2010
0000883569,2011
0000883569,2012
0000883569,2013
0000883569,2014
0000883569,2015
0000883569,2016
0000883569,2017
0000883569,2018
0000883569,2019
0000883569,2020
0000883569,2021
0000883569,2022
0001688941,2018
0001688941,2019
0001488613,2012
0001488613,2013
0001488613,2014
0001488613,2015
0001488613,2016
0001488613,2017
0000038725,2007
0000038725,2008
0000038725,2009
0000038725,2010
0000038725,2011
0000038725,2012
0000038725,2013
0001320854,2008
0001320854,2009
0001320854,2010
0001320854,2011
0001320854,2012
0001320854,2013
0001320854,2014
0001320854,2015
0001320854,2016
0001320854,2017
0001320854,2018
0001320854,2019
0001320854,2020
0001320854,2021
0001320854,2022
0000039047,2009
0000039047,2010
0000039047,2011
0000039047,2012
0000039047,2013
0000039047,2014
0000039047,2015
0001340786,2009
0001340786,2010
0001340786,2011
0001340786,2012
0001340786,2013
0001340786,2014
0001340786,2015
0001680581,2018
0001680581,2019
0001680581,2020
0001680581,2021
0001680581,2022
0001337298,2009
0001337298,2010
0001337298,2011
0001337298,2012
0001337298,2013
0001337298,2014
0001337298,2016
0001337298,2017
0001337298,2018
0001337298,2019
0001337298,2020
0001337298,2021
0001337298,2022
0001644440,2014
0001644440,2015
0001644440,2016
0001644440,2017
0001644440,2018
0001644440,2019
0001644440,2020
0001644440,2021
0001502034,2012
0001502034,2013
0001502034,2014
0001502034,2015
0001502034,2016
0001502034,2017
0001502034,2018
0001394954,2010
0001394954,2011
0001394954,2012
0001394954,2013
0001560241,2015
0001560241,2016
0001560241,2017
0001560241,2018
0001560241,2019
0001560241,2020
0001560241,2021
0001560241,2022
0001126741,2009
0001126741,2010
0001126741,2011
0001126741,2012
0001126741,2013
0001126741,2014
0001126741,2015
0001600438,2018
0001600438,2019
0001600438,2020
0001600438,2021
0001600438,2022
0001133416,2013
0001133416,2014
0001133416,2015
0001133416,2016
0001133416,2017
0001133416,2018
0001133416,2019
0001133416,2020
0001133416,2021
0001133416,2022
0001563577,2018
0001563577,2019
0001563577,2020
0001563577,2021
0001563577,2022
0000064472,2008
0000064472,2009
0000064472,2010
0000064472,2011
0000064472,2012
0000064472,2013
0000064472,2014
0000924383,2009
0000924383,2010
0000924383,2011
0000924383,2012
0000924383,2013
0000924383,2014
0000924383,2015
0001474735,2010
0001474735,2011
0001474735,2012
0001474735,2013
0001474735,2014
0001474735,2015
0001474735,2016
0000040533,2007
0000040533,2008
0000040533,2009
0000040533,2010
0000040533,2011
0000040533,2012
0000040533,2013
0000040545,2007
0000040545,2008
0000040545,2009
0000040545,2010
0000040545,2011
0000040545,2012
0000040545,2013
0000040545,2014
0000040545,2015
0000040545,2016
0000040545,2017
0000040545,2018
0000040545,2019
0000040545,2020
0000040545,2021
0000040545,2022
0001467858,2007
0001467858,2008
0001467858,2009
0001467858,2010
0001467858,2011
0001467858,2012
0001467858,2013
0000018498,2010
0000018498,2011
0000018498,2012
0000018498,2013
0000018498,2014
0000018498,2015
0000018498,2016
0000018498,2017
0001487371,2016
0001487371,2017
0001487371,2018
0001487371,2019
0001487371,2020
0001131324,2013
0001131324,2014
0001131324,2015
0001131324,2016
0001131324,2017
0001131324,2018
0000040987,2013
0000040987,2014
0000040987,2015
0000040987,2016
0000040987,2017
0000040987,2018
0000040987,2019
0000934473,2013
0000934473,2014
0000934473,2015
0000934473,2016
0000732485,2006
0000732485,2007
0000732485,2008
